fecha,y,tiendas,ipc_alimentos_int_2m,ipc_alimentos_window_2_std,ipc_alimentos_int_3m,day_of_week_sin,ipc_alimentos_window_3_std,day_of_week_cos,ipc_general_int_1m,y_window_84_mean,ipc_general_window_3_std,ipc_alimentos_int_1m,es_festivo,month_cos,month_sin,ipc_general_int_3m,y_window_7_mean,ipc_general_int_2m,y_lag_7,es_festivo_lag_1,y_window_7_std
2022-04-21,7816761.19,2264,4.650138795826564,0.8902474375138907,5.536088345737644,1.2246467991473532e-16,1.0736779467479165,-1.0,-0.17756540170685842,7480307.111547619,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6166397.472857142,2.8466614944014923,5950262.04,0.0,3238637.8769812076
2022-04-22,8822543.08,2274,4.650138795826564,0.8902474375138907,5.536088345737644,-0.8660254037844385,1.0736779467479165,-0.5000000000000004,-0.17756540170685842,7481129.530357142,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,6433040.2085714275,2.8466614944014923,1777227.56,0.0,3294236.108297464
2022-04-23,8448024.17,2079,4.650138795826564,0.8902474375138907,5.536088345737644,-0.866025403784439,1.0736779467479165,0.49999999999999933,-0.17756540170685842,7480019.854285714,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7439513.854285715,2.8466614944014923,9541607.45,0.0,2647456.5586807644
2022-04-24,1784015.53,672,4.650138795826564,0.8902474375138907,5.536088345737644,-2.4492935982947064e-16,1.0736779467479165,1.0,-0.17756540170685842,7467342.174642856,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7283287.6714285705,2.8466614944014923,1628859.04,0.0,2532508.8552296353
2022-04-25,8606330.37,2158,4.650138795826564,0.8902474375138907,5.536088345737644,0.0,1.0736779467479165,1.0,-0.17756540170685842,7468165.383333333,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7305452.884285714,2.8466614944014923,7670356.26,0.0,2474792.8691725996
2022-04-26,8102508.7,2252,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844386,1.0736779467479165,0.5000000000000001,-0.17756540170685842,7468452.665238095,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7439163.471428571,2.8466614944014923,8678019.77,0.0,2522616.914478472
2022-04-27,8067740.88,2256,4.650138795826564,0.8902474375138907,5.536088345737644,0.8660254037844387,1.0736779467479165,-0.4999999999999998,-0.17756540170685842,7466734.234880952,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7356947.604285715,2.8466614944014923,7918450.19,0.0,2484603.335389284
2022-04-28,8121150.02,2241,4.650138795826564,0.8902474375138907,5.536088345737644,1.2246467991473532e-16,1.0736779467479165,-1.0,-0.17756540170685842,7469143.279642858,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7378274.845714286,2.8466614944014923,7816761.19,0.0,2490859.3019884215
2022-04-29,9374223.65,2266,4.650138795826564,0.8902474375138907,5.536088345737644,-0.8660254037844385,1.0736779467479165,-0.5000000000000004,-0.17756540170685842,7471839.906547619,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7421758.964285715,2.8466614944014923,8822543.08,0.0,2502420.080118541
2022-04-30,10031275.19,2274,4.650138795826564,0.8902474375138907,5.536088345737644,-0.866025403784439,1.0736779467479165,0.49999999999999933,-0.17756540170685842,7476376.006190476,2.109323193191183,3.4039856614552333,0,-0.4999999999999998,0.8660254037844387,3.6768468720731473,7500570.474285714,2.8466614944014923,8448024.17,0.0,2561870.442198027
2022-05-01,1455291.25,516,4.66191867888659,2.54487730549041,5.923231549727204,-2.4492935982947064e-16,2.5211784942759135,1.0,0.8260768335273561,7482992.597857143,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7726749.191428572,0.647044605172642,1784015.53,0.0,2724205.7296162685
2022-05-02,5673122.75,1843,4.66191867888659,2.54487730549041,5.923231549727204,0.0,2.5211784942759135,1.0,0.8260768335273561,7479515.377380953,1.773594936844669,1.216522757207672,1,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7679788.58,0.647044605172642,8606330.37,0.0,2843924.676419768
2022-05-03,9563689.12,2227,4.66191867888659,2.54487730549041,5.923231549727204,0.8660254037844386,2.5211784942759135,0.5000000000000001,0.8260768335273561,7444943.254880952,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7260758.92,0.647044605172642,8102508.7,1.0,2900188.857754234
2022-05-04,8464195.66,2218,4.66191867888659,2.54487730549041,5.923231549727204,0.8660254037844387,2.5211784942759135,-0.4999999999999998,0.8260768335273561,7465248.048095239,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7469498.9799999995,0.647044605172642,8067740.88,0.0,3020941.0892758574
2022-05-05,8308491.69,2264,4.66191867888659,2.54487730549041,5.923231549727204,1.2246467991473532e-16,2.5211784942759135,-1.0,0.8260768335273561,7474257.607142857,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7526135.377142857,0.647044605172642,8121150.02,0.0,3037696.0768859396
2022-05-06,9181183.93,2267,4.66191867888659,2.54487730549041,5.923231549727204,-0.8660254037844385,2.5211784942759135,-0.5000000000000004,0.8260768335273561,7480722.303809525,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7552898.472857143,0.647044605172642,9374223.65,0.0,3044629.42094154
2022-05-07,9485222.12,2269,4.66191867888659,2.54487730549041,5.923231549727204,-0.866025403784439,2.5211784942759135,0.49999999999999933,0.8260768335273561,7484372.02,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7525321.37,0.647044605172642,10031275.19,0.0,3026201.538728361
2022-05-08,1860554.77,664,4.66191867888659,2.54487730549041,5.923231549727204,-2.4492935982947064e-16,2.5211784942759135,1.0,0.8260768335273561,7485955.318571429,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7447313.788571429,0.647044605172642,1455291.25,0.0,2957087.0982710626
2022-05-09,9024030.24,2220,4.66191867888659,2.54487730549041,5.923231549727204,0.0,2.5211784942759135,1.0,0.8260768335273561,7487162.449523809,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7505208.577142856,0.647044605172642,5673122.75,0.0,2821059.618405884
2022-05-10,8395146.49,2259,4.66191867888659,2.54487730549041,5.923231549727204,0.8660254037844386,2.5211784942759135,0.5000000000000001,0.8260768335273561,7494505.092499999,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7983909.647142856,0.647044605172642,9563689.12,0.0,2741546.4610390523
2022-05-11,8120716.83,2262,4.66191867888659,2.54487730549041,5.923231549727204,0.8660254037844387,2.5211784942759135,-0.4999999999999998,0.8260768335273561,7500281.966666667,1.773594936844669,1.216522757207672,0,-0.8660254037844385,0.5000000000000003,3.6962539390630544,7816974.985714286,0.647044605172642,8464195.66,0.0,2663794.4201825126
